acct_id,type,acct_stat,acct_rptng_crncy
3574,SAV,A,USD
3575,SAV,A,USD
3576,SAV,A,USD
3577,SAV,A,USD
3578,SAV,A,USD
3579,SAV,A,USD
3580,SAV,A,USD
3581,SAV,A,USD
3582,SAV,A,USD
3583,SAV,A,USD
3584,SAV,A,USD
3585,SAV,A,USD
3586,SAV,A,USD
3587,SAV,A,USD
3588,SAV,A,USD
3589,SAV,A,USD
3590,SAV,A,USD
3591,SAV,A,USD
3592,SAV,A,USD
3593,SAV,A,USD
3594,SAV,A,USD
3595,SAV,A,USD
3596,SAV,A,USD
3597,SAV,A,USD
3598,SAV,A,USD
3599,SAV,A,USD
3600,SAV,A,USD
3601,SAV,A,USD
3602,SAV,A,USD
3603,SAV,A,USD
3604,SAV,A,USD
3605,SAV,A,USD
3606,SAV,A,USD
3607,SAV,A,USD
3608,SAV,A,USD
3609,SAV,A,USD
3610,SAV,A,USD
3611,SAV,A,USD
3612,SAV,A,USD
3613,SAV,A,USD
3614,SAV,A,USD
3615,SAV,A,USD
3616,SAV,A,USD
3617,SAV,A,USD
3618,SAV,A,USD
3619,SAV,A,USD
3620,SAV,A,USD
3621,SAV,A,USD
3622,SAV,A,USD
3623,SAV,A,USD
3624,SAV,A,USD
3625,SAV,A,USD
3626,SAV,A,USD
3627,SAV,A,USD
3628,SAV,A,USD
3629,SAV,A,USD
3630,SAV,A,USD
3631,SAV,A,USD
3632,SAV,A,USD
3633,SAV,A,USD
3634,SAV,A,USD
3635,SAV,A,USD
3636,SAV,A,USD
3637,SAV,A,USD
3638,SAV,A,USD
3639,SAV,A,USD
3640,SAV,A,USD
3641,SAV,A,USD
3642,SAV,A,USD
3643,SAV,A,USD
3644,SAV,A,USD
3645,SAV,A,USD
3646,SAV,A,USD
3647,SAV,A,USD
3648,SAV,A,USD
3649,SAV,A,USD
3650,SAV,A,USD
3651,SAV,A,USD
3652,SAV,A,USD
3653,SAV,A,USD
3654,SAV,A,USD
3655,SAV,A,USD
3656,SAV,A,USD
3657,SAV,A,USD
3658,SAV,A,USD
3659,SAV,A,USD
3660,SAV,A,USD
3661,SAV,A,USD
3662,SAV,A,USD
3663,SAV,A,USD
3664,SAV,A,USD
3665,SAV,A,USD
3666,SAV,A,USD
3667,SAV,A,USD
3668,SAV,A,USD
3669,SAV,A,USD
3670,SAV,A,USD
3671,SAV,A,USD
3672,SAV,A,USD
3673,SAV,A,USD
3674,SAV,A,USD
3675,SAV,A,USD
3676,SAV,A,USD
3677,SAV,A,USD
3678,SAV,A,USD
3679,SAV,A,USD
3680,SAV,A,USD
3681,SAV,A,USD
3682,SAV,A,USD
3683,SAV,A,USD
3684,SAV,A,USD
3685,SAV,A,USD
3686,SAV,A,USD
3687,SAV,A,USD
3688,SAV,A,USD
3689,SAV,A,USD
3690,SAV,A,USD
3691,SAV,A,USD
3692,SAV,A,USD
3693,SAV,A,USD
3694,SAV,A,USD
3695,SAV,A,USD
3696,SAV,A,USD
3697,SAV,A,USD
3698,SAV,A,USD
3699,SAV,A,USD
3700,SAV,A,USD
3701,SAV,A,USD
3702,SAV,A,USD
3703,SAV,A,USD
3704,SAV,A,USD
3705,SAV,A,USD
3706,SAV,A,USD
3707,SAV,A,USD
3708,SAV,A,USD
3709,SAV,A,USD
3710,SAV,A,USD
3711,SAV,A,USD
3712,SAV,A,USD
3713,SAV,A,USD
3714,SAV,A,USD
3715,SAV,A,USD
3716,SAV,A,USD
3717,SAV,A,USD
3718,SAV,A,USD
3719,SAV,A,USD
3720,SAV,A,USD
3721,SAV,A,USD
3722,SAV,A,USD
3723,SAV,A,USD
3724,SAV,A,USD
3725,SAV,A,USD
3726,SAV,A,USD
3727,SAV,A,USD
3728,SAV,A,USD
3729,SAV,A,USD
3730,SAV,A,USD
3731,SAV,A,USD
3732,SAV,A,USD
3733,SAV,A,USD
3734,SAV,A,USD
3735,SAV,A,USD
3736,SAV,A,USD
3737,SAV,A,USD
3738,SAV,A,USD
3739,SAV,A,USD
3740,SAV,A,USD
3741,SAV,A,USD
3742,SAV,A,USD
3743,SAV,A,USD
3744,SAV,A,USD
3745,SAV,A,USD
3746,SAV,A,USD
3747,SAV,A,USD
3748,SAV,A,USD
3749,SAV,A,USD
3750,SAV,A,USD
3751,SAV,A,USD
3752,SAV,A,USD
3753,SAV,A,USD
3754,SAV,A,USD
3755,SAV,A,USD
3756,SAV,A,USD
3757,SAV,A,USD
3758,SAV,A,USD
3759,SAV,A,USD
3760,SAV,A,USD
3761,SAV,A,USD
3762,SAV,A,USD
3763,SAV,A,USD
3764,SAV,A,USD
3765,SAV,A,USD
3766,SAV,A,USD
3767,SAV,A,USD
3768,SAV,A,USD
3769,SAV,A,USD
3770,SAV,A,USD
3771,SAV,A,USD
3772,SAV,A,USD
3773,SAV,A,USD
3774,SAV,A,USD
3775,SAV,A,USD
3776,SAV,A,USD
3777,SAV,A,USD
3778,SAV,A,USD
3779,SAV,A,USD
3780,SAV,A,USD
3781,SAV,A,USD
3782,SAV,A,USD
3783,SAV,A,USD
3784,SAV,A,USD
3785,SAV,A,USD
3786,SAV,A,USD
3787,SAV,A,USD
3788,SAV,A,USD
3789,SAV,A,USD
3790,SAV,A,USD
3791,SAV,A,USD
3792,SAV,A,USD
3793,SAV,A,USD
3794,SAV,A,USD
3795,SAV,A,USD
3796,SAV,A,USD
3797,SAV,A,USD
3798,SAV,A,USD
3799,SAV,A,USD
3800,SAV,A,USD
3801,SAV,A,USD
3802,SAV,A,USD
3803,SAV,A,USD
3804,SAV,A,USD
3805,SAV,A,USD
3806,SAV,A,USD
3807,SAV,A,USD
3808,SAV,A,USD
3809,SAV,A,USD
3810,SAV,A,USD
3811,SAV,A,USD
3812,SAV,A,USD
3813,SAV,A,USD
3814,SAV,A,USD
3815,SAV,A,USD
3816,SAV,A,USD
3817,SAV,A,USD
3818,SAV,A,USD
3819,SAV,A,USD
3820,SAV,A,USD
3821,SAV,A,USD
3822,SAV,A,USD
3823,SAV,A,USD
3824,SAV,A,USD
3825,SAV,A,USD
3826,SAV,A,USD
3827,SAV,A,USD
3828,SAV,A,USD
3829,SAV,A,USD
3830,SAV,A,USD
3831,SAV,A,USD
3832,SAV,A,USD
3833,SAV,A,USD
3834,SAV,A,USD
3835,SAV,A,USD
3836,SAV,A,USD
3837,SAV,A,USD
3838,SAV,A,USD
3839,SAV,A,USD
3840,SAV,A,USD
3841,SAV,A,USD
3842,SAV,A,USD
3843,SAV,A,USD
3844,SAV,A,USD
3845,SAV,A,USD
3846,SAV,A,USD
3847,SAV,A,USD
3848,SAV,A,USD
3849,SAV,A,USD
3850,SAV,A,USD
3851,SAV,A,USD
3852,SAV,A,USD
3853,SAV,A,USD
3854,SAV,A,USD
3855,SAV,A,USD
3856,SAV,A,USD
3857,SAV,A,USD
3858,SAV,A,USD
3859,SAV,A,USD
3860,SAV,A,USD
3861,SAV,A,USD
3862,SAV,A,USD
3863,SAV,A,USD
3864,SAV,A,USD
3865,SAV,A,USD
3866,SAV,A,USD
3867,SAV,A,USD
3868,SAV,A,USD
3869,SAV,A,USD
3870,SAV,A,USD
3871,SAV,A,USD
3872,SAV,A,USD
3873,SAV,A,USD
3874,SAV,A,USD
3875,SAV,A,USD
3876,SAV,A,USD
3877,SAV,A,USD
3878,SAV,A,USD
3879,SAV,A,USD
3880,SAV,A,USD
3881,SAV,A,USD
3882,SAV,A,USD
3883,SAV,A,USD
3884,SAV,A,USD
3885,SAV,A,USD
3886,SAV,A,USD
3887,SAV,A,USD
3888,SAV,A,USD
3889,SAV,A,USD
3890,SAV,A,USD
3891,SAV,A,USD
3892,SAV,A,USD
3893,SAV,A,USD
3894,SAV,A,USD
3895,SAV,A,USD
3896,SAV,A,USD
3897,SAV,A,USD
3898,SAV,A,USD
3899,SAV,A,USD
3900,SAV,A,USD
3901,SAV,A,USD
3902,SAV,A,USD
3903,SAV,A,USD
3904,SAV,A,USD
3905,SAV,A,USD
3906,SAV,A,USD
3907,SAV,A,USD
3908,SAV,A,USD
3909,SAV,A,USD
3910,SAV,A,USD
3911,SAV,A,USD
3912,SAV,A,USD
3913,SAV,A,USD
3914,SAV,A,USD
3915,SAV,A,USD
3916,SAV,A,USD
3917,SAV,A,USD
3918,SAV,A,USD
3919,SAV,A,USD
3920,SAV,A,USD
3921,SAV,A,USD
3922,SAV,A,USD
3923,SAV,A,USD
3924,SAV,A,USD
3925,SAV,A,USD
3926,SAV,A,USD
3927,SAV,A,USD
3928,SAV,A,USD
3929,SAV,A,USD
3930,SAV,A,USD
3931,SAV,A,USD
3932,SAV,A,USD
3933,SAV,A,USD
3934,SAV,A,USD
3935,SAV,A,USD
3936,SAV,A,USD
3937,SAV,A,USD
3938,SAV,A,USD
3939,SAV,A,USD
3940,SAV,A,USD
3941,SAV,A,USD
3942,SAV,A,USD
3943,SAV,A,USD
3944,SAV,A,USD
3945,SAV,A,USD
3946,SAV,A,USD
3947,SAV,A,USD
3948,SAV,A,USD
3949,SAV,A,USD
3950,SAV,A,USD
3951,SAV,A,USD
3952,SAV,A,USD
3953,SAV,A,USD
3954,SAV,A,USD
3955,SAV,A,USD
3956,SAV,A,USD
3957,SAV,A,USD
3958,SAV,A,USD
3959,SAV,A,USD
3960,SAV,A,USD
3961,SAV,A,USD
3962,SAV,A,USD
3963,SAV,A,USD
3964,SAV,A,USD
3965,SAV,A,USD
3966,SAV,A,USD
3967,SAV,A,USD
3968,SAV,A,USD
3969,SAV,A,USD
3970,SAV,A,USD
3971,SAV,A,USD
3972,SAV,A,USD
3973,SAV,A,USD
3974,SAV,A,USD
3975,SAV,A,USD
3976,SAV,A,USD
3977,SAV,A,USD
3978,SAV,A,USD
3979,SAV,A,USD
3980,SAV,A,USD
3981,SAV,A,USD
3982,SAV,A,USD
3983,SAV,A,USD
3984,SAV,A,USD
3985,SAV,A,USD
3986,SAV,A,USD
3987,SAV,A,USD
3988,SAV,A,USD
3989,SAV,A,USD
3990,SAV,A,USD
3991,SAV,A,USD
3992,SAV,A,USD
3993,SAV,A,USD
3994,SAV,A,USD
3995,SAV,A,USD
3996,SAV,A,USD
3997,SAV,A,USD
3998,SAV,A,USD
3999,SAV,A,USD
4000,SAV,A,USD
4001,SAV,A,USD
4002,SAV,A,USD
4003,SAV,A,USD
4004,SAV,A,USD
4005,SAV,A,USD
4006,SAV,A,USD
4007,SAV,A,USD
4008,SAV,A,USD
4009,SAV,A,USD
4010,SAV,A,USD
4011,SAV,A,USD
4012,SAV,A,USD
4013,SAV,A,USD
4014,SAV,A,USD
4015,SAV,A,USD
4016,SAV,A,USD
4017,SAV,A,USD
4018,SAV,A,USD
4019,SAV,A,USD
4020,SAV,A,USD
4021,SAV,A,USD
4022,SAV,A,USD
4023,SAV,A,USD
4024,SAV,A,USD
4025,SAV,A,USD
4026,SAV,A,USD
4027,SAV,A,USD
4028,SAV,A,USD
4029,SAV,A,USD
4030,SAV,A,USD
4031,SAV,A,USD
4032,SAV,A,USD
4033,SAV,A,USD
4034,SAV,A,USD
4035,SAV,A,USD
4036,SAV,A,USD
4037,SAV,A,USD
4038,SAV,A,USD
4039,SAV,A,USD
4040,SAV,A,USD
4041,SAV,A,USD
4042,SAV,A,USD
4043,SAV,A,USD
4044,SAV,A,USD
4045,SAV,A,USD
4046,SAV,A,USD
4047,SAV,A,USD
4048,SAV,A,USD
4049,SAV,A,USD
4050,SAV,A,USD
4051,SAV,A,USD
4052,SAV,A,USD
4053,SAV,A,USD
4054,SAV,A,USD
4055,SAV,A,USD
4056,SAV,A,USD
4057,SAV,A,USD
4058,SAV,A,USD
4059,SAV,A,USD
4060,SAV,A,USD
4061,SAV,A,USD
4062,SAV,A,USD
4063,SAV,A,USD
4064,SAV,A,USD
4065,SAV,A,USD
4066,SAV,A,USD
4067,SAV,A,USD
4068,SAV,A,USD
4069,SAV,A,USD
4070,SAV,A,USD
4071,SAV,A,USD
4072,SAV,A,USD
4073,SAV,A,USD
4074,SAV,A,USD
4075,SAV,A,USD
4076,SAV,A,USD
4077,SAV,A,USD
4078,SAV,A,USD
4079,SAV,A,USD
4080,SAV,A,USD
4081,SAV,A,USD
4082,SAV,A,USD
4083,SAV,A,USD
4084,SAV,A,USD
4085,SAV,A,USD
4086,SAV,A,USD
4087,SAV,A,USD
4088,SAV,A,USD
4089,SAV,A,USD
4090,SAV,A,USD
4091,SAV,A,USD
4092,SAV,A,USD
4093,SAV,A,USD
4094,SAV,A,USD
4095,SAV,A,USD
4096,SAV,A,USD
4097,SAV,A,USD
4098,SAV,A,USD
4099,SAV,A,USD
4100,SAV,A,USD
4101,SAV,A,USD
4102,SAV,A,USD
4103,SAV,A,USD
4104,SAV,A,USD
4105,SAV,A,USD
4106,SAV,A,USD
4107,SAV,A,USD
4108,SAV,A,USD
4109,SAV,A,USD
4110,SAV,A,USD
4111,SAV,A,USD
4112,SAV,A,USD
4113,SAV,A,USD
4114,SAV,A,USD
4115,SAV,A,USD
4116,SAV,A,USD
4117,SAV,A,USD
4118,SAV,A,USD
4119,SAV,A,USD
4120,SAV,A,USD
4121,SAV,A,USD
4122,SAV,A,USD
4123,SAV,A,USD
4124,SAV,A,USD
4125,SAV,A,USD
4126,SAV,A,USD
4127,SAV,A,USD
4128,SAV,A,USD
4129,SAV,A,USD
4130,SAV,A,USD
4131,SAV,A,USD
4132,SAV,A,USD
4133,SAV,A,USD
4134,SAV,A,USD
4135,SAV,A,USD
4136,SAV,A,USD
4137,SAV,A,USD
4138,SAV,A,USD
4139,SAV,A,USD
4140,SAV,A,USD
4141,SAV,A,USD
4142,SAV,A,USD
4143,SAV,A,USD
4144,SAV,A,USD
4145,SAV,A,USD
4146,SAV,A,USD
4147,SAV,A,USD
4148,SAV,A,USD
4149,SAV,A,USD
4150,SAV,A,USD
4151,SAV,A,USD
4152,SAV,A,USD
4153,SAV,A,USD
4154,SAV,A,USD
4155,SAV,A,USD
4156,SAV,A,USD
4157,SAV,A,USD
4158,SAV,A,USD
4159,SAV,A,USD
4160,SAV,A,USD
4161,SAV,A,USD
4162,SAV,A,USD
4163,SAV,A,USD
4164,SAV,A,USD
4165,SAV,A,USD
4166,SAV,A,USD
4167,SAV,A,USD
4168,SAV,A,USD
4169,SAV,A,USD
4170,SAV,A,USD
4171,SAV,A,USD
4172,SAV,A,USD
4173,SAV,A,USD
4174,SAV,A,USD
4175,SAV,A,USD
4176,SAV,A,USD
4177,SAV,A,USD
4178,SAV,A,USD
4179,SAV,A,USD
4180,SAV,A,USD
4181,SAV,A,USD
4182,SAV,A,USD
4183,SAV,A,USD
4184,SAV,A,USD
4185,SAV,A,USD
4186,SAV,A,USD
4187,SAV,A,USD
4188,SAV,A,USD
4189,SAV,A,USD
4190,SAV,A,USD
4191,SAV,A,USD
4192,SAV,A,USD
4193,SAV,A,USD
4194,SAV,A,USD
4195,SAV,A,USD
4196,SAV,A,USD
4197,SAV,A,USD
4198,SAV,A,USD
4199,SAV,A,USD
4200,SAV,A,USD
4201,SAV,A,USD
4202,SAV,A,USD
4203,SAV,A,USD
4204,SAV,A,USD
4205,SAV,A,USD
4206,SAV,A,USD
4207,SAV,A,USD
4208,SAV,A,USD
4209,SAV,A,USD
4210,SAV,A,USD
4211,SAV,A,USD
4212,SAV,A,USD
4213,SAV,A,USD
4214,SAV,A,USD
4215,SAV,A,USD
4216,SAV,A,USD
4217,SAV,A,USD
4218,SAV,A,USD
4219,SAV,A,USD
4220,SAV,A,USD
4221,SAV,A,USD
4222,SAV,A,USD
4223,SAV,A,USD
4224,SAV,A,USD
4225,SAV,A,USD
4226,SAV,A,USD
4227,SAV,A,USD
4228,SAV,A,USD
4229,SAV,A,USD
4230,SAV,A,USD
4231,SAV,A,USD
4232,SAV,A,USD
4233,SAV,A,USD
4234,SAV,A,USD
4235,SAV,A,USD
4236,SAV,A,USD
4237,SAV,A,USD
4238,SAV,A,USD
4239,SAV,A,USD
4240,SAV,A,USD
4241,SAV,A,USD
4242,SAV,A,USD
4243,SAV,A,USD
4244,SAV,A,USD
4245,SAV,A,USD
4246,SAV,A,USD
4247,SAV,A,USD
4248,SAV,A,USD
4249,SAV,A,USD
4250,SAV,A,USD
4251,SAV,A,USD
4252,SAV,A,USD
4253,SAV,A,USD
4254,SAV,A,USD
4255,SAV,A,USD
4256,SAV,A,USD
4257,SAV,A,USD
4258,SAV,A,USD
4259,SAV,A,USD
4260,SAV,A,USD
4261,SAV,A,USD
4262,SAV,A,USD
4263,SAV,A,USD
4264,SAV,A,USD
4265,SAV,A,USD
4266,SAV,A,USD
4267,SAV,A,USD
4268,SAV,A,USD
4269,SAV,A,USD
4270,SAV,A,USD
4271,SAV,A,USD
4272,SAV,A,USD
4273,SAV,A,USD
4274,SAV,A,USD
4275,SAV,A,USD
4276,SAV,A,USD
4277,SAV,A,USD
4278,SAV,A,USD
4279,SAV,A,USD
4280,SAV,A,USD
4281,SAV,A,USD
4282,SAV,A,USD
4283,SAV,A,USD
4284,SAV,A,USD
4285,SAV,A,USD
4286,SAV,A,USD
4287,SAV,A,USD
4288,SAV,A,USD
4289,SAV,A,USD
4290,SAV,A,USD
4291,SAV,A,USD
4292,SAV,A,USD
4293,SAV,A,USD
4294,SAV,A,USD
4295,SAV,A,USD
4296,SAV,A,USD
4297,SAV,A,USD
4298,SAV,A,USD
4299,SAV,A,USD
4300,SAV,A,USD
4301,SAV,A,USD
4302,SAV,A,USD
4303,SAV,A,USD
4304,SAV,A,USD
4305,SAV,A,USD
4306,SAV,A,USD
4307,SAV,A,USD
4308,SAV,A,USD
4309,SAV,A,USD
4310,SAV,A,USD
4311,SAV,A,USD
4312,SAV,A,USD
4313,SAV,A,USD
4314,SAV,A,USD
4315,SAV,A,USD
4316,SAV,A,USD
4317,SAV,A,USD
4318,SAV,A,USD
4319,SAV,A,USD
4320,SAV,A,USD
4321,SAV,A,USD
4322,SAV,A,USD
4323,SAV,A,USD
4324,SAV,A,USD
4325,SAV,A,USD
4326,SAV,A,USD
4327,SAV,A,USD
4328,SAV,A,USD
4329,SAV,A,USD
4330,SAV,A,USD
4331,SAV,A,USD
4332,SAV,A,USD
4333,SAV,A,USD
4334,SAV,A,USD
4335,SAV,A,USD
4336,SAV,A,USD
4337,SAV,A,USD
4338,SAV,A,USD
4339,SAV,A,USD
4340,SAV,A,USD
4341,SAV,A,USD
4342,SAV,A,USD
4343,SAV,A,USD
4344,SAV,A,USD
4345,SAV,A,USD
4346,SAV,A,USD
4347,SAV,A,USD
4348,SAV,A,USD
4349,SAV,A,USD
4350,SAV,A,USD
4351,SAV,A,USD
4352,SAV,A,USD
4353,SAV,A,USD
4354,SAV,A,USD
4355,SAV,A,USD
4356,SAV,A,USD
4357,SAV,A,USD
4358,SAV,A,USD
4359,SAV,A,USD
4360,SAV,A,USD
4361,SAV,A,USD
4362,SAV,A,USD
4363,SAV,A,USD
4364,SAV,A,USD
4365,SAV,A,USD
4366,SAV,A,USD
4367,SAV,A,USD
4368,SAV,A,USD
4369,SAV,A,USD
4370,SAV,A,USD
4371,SAV,A,USD
4372,SAV,A,USD
4373,SAV,A,USD
4374,SAV,A,USD
4375,SAV,A,USD
4376,SAV,A,USD
4377,SAV,A,USD
4378,SAV,A,USD
4379,SAV,A,USD
4380,SAV,A,USD
4381,SAV,A,USD
4382,SAV,A,USD
4383,SAV,A,USD
4384,SAV,A,USD
4385,SAV,A,USD
4386,SAV,A,USD
4387,SAV,A,USD
4388,SAV,A,USD
4389,SAV,A,USD
4390,SAV,A,USD
4391,SAV,A,USD
4392,SAV,A,USD
4393,SAV,A,USD
4394,SAV,A,USD
4395,SAV,A,USD
4396,SAV,A,USD
4397,SAV,A,USD
4398,SAV,A,USD
4399,SAV,A,USD
4400,SAV,A,USD
4401,SAV,A,USD
4402,SAV,A,USD
4403,SAV,A,USD
4404,SAV,A,USD
4405,SAV,A,USD
4406,SAV,A,USD
4407,SAV,A,USD
4408,SAV,A,USD
4409,SAV,A,USD
4410,SAV,A,USD
4411,SAV,A,USD
4412,SAV,A,USD
4413,SAV,A,USD
4414,SAV,A,USD
4415,SAV,A,USD
4416,SAV,A,USD
4417,SAV,A,USD
4418,SAV,A,USD
4419,SAV,A,USD
4420,SAV,A,USD
4421,SAV,A,USD
4422,SAV,A,USD
4423,SAV,A,USD
4424,SAV,A,USD
4425,SAV,A,USD
4426,SAV,A,USD
4427,SAV,A,USD
4428,SAV,A,USD
4429,SAV,A,USD
4430,SAV,A,USD
4431,SAV,A,USD
4432,SAV,A,USD
4433,SAV,A,USD
4434,SAV,A,USD
4435,SAV,A,USD
4436,SAV,A,USD
4437,SAV,A,USD
4438,SAV,A,USD
4439,SAV,A,USD
4440,SAV,A,USD
4441,SAV,A,USD
4442,SAV,A,USD
4443,SAV,A,USD
4444,SAV,A,USD
4445,SAV,A,USD
4446,SAV,A,USD
4447,SAV,A,USD
4448,SAV,A,USD
4449,SAV,A,USD
4450,SAV,A,USD
4451,SAV,A,USD
4452,SAV,A,USD
4453,SAV,A,USD
4454,SAV,A,USD
4455,SAV,A,USD
4456,SAV,A,USD
4457,SAV,A,USD
4458,SAV,A,USD
4459,SAV,A,USD
4460,SAV,A,USD
4461,SAV,A,USD
4462,SAV,A,USD
4463,SAV,A,USD
4464,SAV,A,USD
4465,SAV,A,USD
4466,SAV,A,USD
4467,SAV,A,USD
4468,SAV,A,USD
4469,SAV,A,USD
4470,SAV,A,USD
4471,SAV,A,USD
4472,SAV,A,USD
4473,SAV,A,USD
4474,SAV,A,USD
4475,SAV,A,USD
4476,SAV,A,USD
4477,SAV,A,USD
4478,SAV,A,USD
4479,SAV,A,USD
4480,SAV,A,USD
4481,SAV,A,USD
4482,SAV,A,USD
4483,SAV,A,USD
4484,SAV,A,USD
4485,SAV,A,USD
4486,SAV,A,USD
4487,SAV,A,USD
4488,SAV,A,USD
4489,SAV,A,USD
4490,SAV,A,USD
4491,SAV,A,USD
4492,SAV,A,USD
4493,SAV,A,USD
4494,SAV,A,USD
4495,SAV,A,USD
4496,SAV,A,USD
4497,SAV,A,USD
4498,SAV,A,USD
4499,SAV,A,USD
4500,SAV,A,USD
4501,SAV,A,USD
4502,SAV,A,USD
4503,SAV,A,USD
4504,SAV,A,USD
4505,SAV,A,USD
4506,SAV,A,USD
4507,SAV,A,USD
4508,SAV,A,USD
4509,SAV,A,USD
4510,SAV,A,USD
4511,SAV,A,USD
4512,SAV,A,USD
4513,SAV,A,USD
4514,SAV,A,USD
4515,SAV,A,USD
4516,SAV,A,USD
4517,SAV,A,USD
4518,SAV,A,USD
4519,SAV,A,USD
4520,SAV,A,USD
4521,SAV,A,USD
4522,SAV,A,USD
4523,SAV,A,USD
4524,SAV,A,USD
4525,SAV,A,USD
4526,SAV,A,USD
4527,SAV,A,USD
4528,SAV,A,USD
4529,SAV,A,USD
4530,SAV,A,USD
4531,SAV,A,USD
4532,SAV,A,USD
4533,SAV,A,USD
4534,SAV,A,USD
4535,SAV,A,USD
4536,SAV,A,USD
4537,SAV,A,USD
4538,SAV,A,USD
4539,SAV,A,USD
4540,SAV,A,USD
4541,SAV,A,USD
4542,SAV,A,USD
4543,SAV,A,USD
4544,SAV,A,USD
4545,SAV,A,USD
4546,SAV,A,USD
4547,SAV,A,USD
4548,SAV,A,USD
4549,SAV,A,USD
4550,SAV,A,USD
4551,SAV,A,USD
4552,SAV,A,USD
4553,SAV,A,USD
4554,SAV,A,USD
4555,SAV,A,USD
4556,SAV,A,USD
4557,SAV,A,USD
4558,SAV,A,USD
4559,SAV,A,USD
4560,SAV,A,USD
4561,SAV,A,USD
4562,SAV,A,USD
4563,SAV,A,USD
4564,SAV,A,USD
4565,SAV,A,USD
4566,SAV,A,USD
4567,SAV,A,USD
4568,SAV,A,USD
4569,SAV,A,USD
4570,SAV,A,USD
4571,SAV,A,USD
4572,SAV,A,USD
4573,SAV,A,USD
4574,SAV,A,USD
4575,SAV,A,USD
4576,SAV,A,USD
4577,SAV,A,USD
4578,SAV,A,USD
4579,SAV,A,USD
4580,SAV,A,USD
4581,SAV,A,USD
4582,SAV,A,USD
4583,SAV,A,USD
4584,SAV,A,USD
4585,SAV,A,USD
4586,SAV,A,USD
4587,SAV,A,USD
4588,SAV,A,USD
4589,SAV,A,USD
4590,SAV,A,USD
4591,SAV,A,USD
4592,SAV,A,USD
4593,SAV,A,USD
4594,SAV,A,USD
4595,SAV,A,USD
4596,SAV,A,USD
4597,SAV,A,USD
4598,SAV,A,USD
4599,SAV,A,USD
4600,SAV,A,USD
4601,SAV,A,USD
4602,SAV,A,USD
4603,SAV,A,USD
4604,SAV,A,USD
4605,SAV,A,USD
4606,SAV,A,USD
4607,SAV,A,USD
4608,SAV,A,USD
4609,SAV,A,USD
4610,SAV,A,USD
4611,SAV,A,USD
4612,SAV,A,USD
4613,SAV,A,USD
4614,SAV,A,USD
4615,SAV,A,USD
4616,SAV,A,USD
4617,SAV,A,USD
4618,SAV,A,USD
4619,SAV,A,USD
4620,SAV,A,USD
4621,SAV,A,USD
4622,SAV,A,USD
4623,SAV,A,USD
4624,SAV,A,USD
4625,SAV,A,USD
4626,SAV,A,USD
4627,SAV,A,USD
4628,SAV,A,USD
4629,SAV,A,USD
4630,SAV,A,USD
4631,SAV,A,USD
4632,SAV,A,USD
4633,SAV,A,USD
4634,SAV,A,USD
4635,SAV,A,USD
4636,SAV,A,USD
4637,SAV,A,USD
4638,SAV,A,USD
4639,SAV,A,USD
4640,SAV,A,USD
4641,SAV,A,USD
4642,SAV,A,USD
4643,SAV,A,USD
4644,SAV,A,USD
4645,SAV,A,USD
4646,SAV,A,USD
4647,SAV,A,USD
4648,SAV,A,USD
4649,SAV,A,USD
4650,SAV,A,USD
4651,SAV,A,USD
4652,SAV,A,USD
4653,SAV,A,USD
4654,SAV,A,USD
4655,SAV,A,USD
4656,SAV,A,USD
4657,SAV,A,USD
4658,SAV,A,USD
4659,SAV,A,USD
4660,SAV,A,USD
4661,SAV,A,USD
4662,SAV,A,USD
4663,SAV,A,USD
4664,SAV,A,USD
4665,SAV,A,USD
4666,SAV,A,USD
4667,SAV,A,USD
4668,SAV,A,USD
4669,SAV,A,USD
4670,SAV,A,USD
4671,SAV,A,USD
4672,SAV,A,USD
4673,SAV,A,USD
4674,SAV,A,USD
4675,SAV,A,USD
4676,SAV,A,USD
4677,SAV,A,USD
4678,SAV,A,USD
4679,SAV,A,USD
4680,SAV,A,USD
4681,SAV,A,USD
4682,SAV,A,USD
4683,SAV,A,USD
4684,SAV,A,USD
4685,SAV,A,USD
4686,SAV,A,USD
4687,SAV,A,USD
4688,SAV,A,USD
4689,SAV,A,USD
4690,SAV,A,USD
4691,SAV,A,USD
4692,SAV,A,USD
4693,SAV,A,USD
4694,SAV,A,USD
4695,SAV,A,USD
4696,SAV,A,USD
4697,SAV,A,USD
4698,SAV,A,USD
4699,SAV,A,USD
4700,SAV,A,USD
4701,SAV,A,USD
4702,SAV,A,USD
4703,SAV,A,USD
4704,SAV,A,USD
4705,SAV,A,USD
4706,SAV,A,USD
4707,SAV,A,USD
4708,SAV,A,USD
4709,SAV,A,USD
4710,SAV,A,USD
4711,SAV,A,USD
4712,SAV,A,USD
4713,SAV,A,USD
4714,SAV,A,USD
4715,SAV,A,USD
4716,SAV,A,USD
4717,SAV,A,USD
4718,SAV,A,USD
4719,SAV,A,USD
4720,SAV,A,USD
4721,SAV,A,USD
4722,SAV,A,USD
4723,SAV,A,USD
4724,SAV,A,USD
4725,SAV,A,USD
4726,SAV,A,USD
4727,SAV,A,USD
4728,SAV,A,USD
4729,SAV,A,USD
4730,SAV,A,USD
4731,SAV,A,USD
4732,SAV,A,USD
4733,SAV,A,USD
4734,SAV,A,USD
4735,SAV,A,USD
4736,SAV,A,USD
4737,SAV,A,USD
