tran_id,orig_acct,bene_acct,tx_type,base_amt,tran_timestamp,is_sar,alert_id
83110,9997,2886,TRANSFER,753.22,2017-02-16 00:00:00+00:00,False,-1
83111,9997,4209,TRANSFER,418.21,2017-02-16 00:00:00+00:00,False,-1
83112,9997,7297,TRANSFER,967.07,2017-02-16 00:00:00+00:00,False,-1
83113,9997,9648,TRANSFER,384.26,2017-02-16 00:00:00+00:00,False,-1
83114,9997,8818,TRANSFER,449.62,2017-02-16 00:00:00+00:00,False,-1
83115,9997,1933,TRANSFER,949.49,2017-02-16 00:00:00+00:00,False,-1
83116,9997,8541,TRANSFER,822.55,2017-02-16 00:00:00+00:00,False,-1
83117,9997,9992,TRANSFER,943.41,2017-02-16 00:00:00+00:00,False,-1
83118,9997,8781,TRANSFER,430.25,2017-02-16 00:00:00+00:00,False,-1
83119,9997,9323,TRANSFER,251.37,2017-02-16 00:00:00+00:00,False,-1
83120,9997,3736,TRANSFER,447.47,2017-02-16 00:00:00+00:00,False,-1
83121,9997,9839,TRANSFER,279.24,2017-02-16 00:00:00+00:00,False,-1
83122,9997,7244,TRANSFER,535.24,2017-02-16 00:00:00+00:00,False,-1
83123,9997,9594,TRANSFER,423.88,2017-02-16 00:00:00+00:00,False,-1
83124,9997,7830,TRANSFER,587.09,2017-02-16 00:00:00+00:00,False,-1
83125,9997,8585,TRANSFER,712.65,2017-02-16 00:00:00+00:00,False,-1
83127,8044,755,TRANSFER,170.79,2017-02-16 00:00:00+00:00,False,-1
83129,9995,4782,TRANSFER,264.43,2017-02-16 00:00:00+00:00,False,-1
83133,9775,4784,TRANSFER,299.15,2017-02-16 00:00:00+00:00,False,-1
83134,9775,5867,TRANSFER,808.69,2017-02-16 00:00:00+00:00,False,-1
83135,9775,6005,TRANSFER,646.17,2017-02-16 00:00:00+00:00,False,-1
83136,9775,9460,TRANSFER,546.56,2017-02-16 00:00:00+00:00,False,-1
83137,9775,9215,TRANSFER,895.93,2017-02-16 00:00:00+00:00,False,-1
83143,9272,4799,TRANSFER,610.42,2017-02-16 00:00:00+00:00,False,-1
83144,9852,8670,TRANSFER,771.93,2017-02-16 00:00:00+00:00,False,-1
83145,9852,7055,TRANSFER,500.4,2017-02-16 00:00:00+00:00,False,-1
83146,9852,3328,TRANSFER,857.85,2017-02-16 00:00:00+00:00,False,-1
83147,9852,1389,TRANSFER,104.45,2017-02-16 00:00:00+00:00,False,-1
83148,9852,4999,TRANSFER,293.28,2017-02-16 00:00:00+00:00,False,-1
83149,9852,4920,TRANSFER,722.01,2017-02-16 00:00:00+00:00,False,-1
83160,9276,4522,TRANSFER,484.28,2017-02-16 00:00:00+00:00,False,-1
83161,9185,178,TRANSFER,305.05,2017-02-16 00:00:00+00:00,False,-1
83164,9930,6768,TRANSFER,495.34,2017-02-16 00:00:00+00:00,False,-1
83165,9930,9738,TRANSFER,624.73,2017-02-16 00:00:00+00:00,False,-1
83166,9930,9070,TRANSFER,605.25,2017-02-16 00:00:00+00:00,False,-1
83167,9930,5940,TRANSFER,276.93,2017-02-16 00:00:00+00:00,False,-1
83168,9930,9668,TRANSFER,742.63,2017-02-16 00:00:00+00:00,False,-1
83169,9930,8693,TRANSFER,257.67,2017-02-16 00:00:00+00:00,False,-1
83170,9930,2696,TRANSFER,822.52,2017-02-16 00:00:00+00:00,False,-1
83171,9930,9291,TRANSFER,893.93,2017-02-16 00:00:00+00:00,False,-1
83172,9930,9607,TRANSFER,131.2,2017-02-16 00:00:00+00:00,False,-1
83179,9095,6587,TRANSFER,274.37,2017-02-16 00:00:00+00:00,False,-1
83181,8968,2871,TRANSFER,973.93,2017-02-16 00:00:00+00:00,False,-1
83183,9629,2590,TRANSFER,840.96,2017-02-16 00:00:00+00:00,False,-1
83184,9163,6783,TRANSFER,838.13,2017-02-16 00:00:00+00:00,False,-1
83185,8250,7189,TRANSFER,362.36,2017-02-16 00:00:00+00:00,False,-1
83187,8888,6420,TRANSFER,666.34,2017-02-16 00:00:00+00:00,False,-1
83209,9115,3181,TRANSFER,992.0,2017-02-16 00:00:00+00:00,False,-1
83210,9962,4414,TRANSFER,884.94,2017-02-16 00:00:00+00:00,False,-1
83211,9962,9624,TRANSFER,901.28,2017-02-16 00:00:00+00:00,False,-1
83212,9962,6246,TRANSFER,103.66,2017-02-16 00:00:00+00:00,False,-1
83213,9962,9540,TRANSFER,598.44,2017-02-16 00:00:00+00:00,False,-1
83214,9962,4749,TRANSFER,596.2,2017-02-16 00:00:00+00:00,False,-1
83215,9962,9509,TRANSFER,157.68,2017-02-16 00:00:00+00:00,False,-1
83216,9962,1196,TRANSFER,350.13,2017-02-16 00:00:00+00:00,False,-1
83217,9962,4665,TRANSFER,544.89,2017-02-16 00:00:00+00:00,False,-1
83218,9962,1823,TRANSFER,276.39,2017-02-16 00:00:00+00:00,False,-1
83219,9962,644,TRANSFER,205.88,2017-02-16 00:00:00+00:00,False,-1
83220,9962,8450,TRANSFER,612.16,2017-02-16 00:00:00+00:00,False,-1
83221,9962,7366,TRANSFER,962.95,2017-02-16 00:00:00+00:00,False,-1
83222,9962,8258,TRANSFER,383.1,2017-02-16 00:00:00+00:00,False,-1
83225,8244,2546,TRANSFER,353.16,2017-02-16 00:00:00+00:00,False,-1
83228,9246,9268,TRANSFER,306.5,2017-02-16 00:00:00+00:00,False,-1
83244,8889,1845,TRANSFER,444.7,2017-02-16 00:00:00+00:00,False,-1
83248,9262,619,TRANSFER,285.14,2017-02-16 00:00:00+00:00,False,-1
83252,9132,348,TRANSFER,588.54,2017-02-16 00:00:00+00:00,False,-1
83254,9249,4192,TRANSFER,543.36,2017-02-16 00:00:00+00:00,False,-1
83255,9656,6766,TRANSFER,713.04,2017-02-16 00:00:00+00:00,False,-1
83263,9142,1219,TRANSFER,760.05,2017-02-16 00:00:00+00:00,False,-1
83265,9909,4746,TRANSFER,581.4,2017-02-16 00:00:00+00:00,False,-1
83267,8813,509,TRANSFER,618.01,2017-02-16 00:00:00+00:00,False,-1
83268,8253,8576,TRANSFER,755.85,2017-02-16 00:00:00+00:00,False,-1
83270,8759,6693,TRANSFER,652.49,2017-02-16 00:00:00+00:00,False,-1
83272,9847,4724,TRANSFER,736.56,2017-02-16 00:00:00+00:00,False,-1
83277,8576,6607,TRANSFER,314.26,2017-02-16 00:00:00+00:00,False,-1
83283,9139,1346,TRANSFER,897.41,2017-02-16 00:00:00+00:00,False,-1
83298,9874,4102,TRANSFER,275.65,2017-02-16 00:00:00+00:00,False,-1
83299,9874,1322,TRANSFER,169.51,2017-02-16 00:00:00+00:00,False,-1
83300,9874,4113,TRANSFER,770.6,2017-02-16 00:00:00+00:00,False,-1
83301,9874,6672,TRANSFER,204.7,2017-02-16 00:00:00+00:00,False,-1
83302,9874,8113,TRANSFER,796.06,2017-02-16 00:00:00+00:00,False,-1
83303,9874,394,TRANSFER,132.38,2017-02-16 00:00:00+00:00,False,-1
83305,8273,6366,TRANSFER,478.65,2017-02-16 00:00:00+00:00,False,-1
83310,9297,6591,TRANSFER,521.47,2017-02-16 00:00:00+00:00,False,-1
83311,9536,6321,TRANSFER,662.07,2017-02-16 00:00:00+00:00,False,-1
83313,9176,6744,TRANSFER,234.19,2017-02-16 00:00:00+00:00,False,-1
83314,9616,6409,TRANSFER,372.0,2017-02-16 00:00:00+00:00,False,-1
83320,8035,9836,TRANSFER,183.57,2017-02-16 00:00:00+00:00,False,-1
83321,8878,1179,TRANSFER,770.83,2017-02-16 00:00:00+00:00,False,-1
83325,9034,1935,TRANSFER,298.92,2017-02-16 00:00:00+00:00,False,-1
83327,8293,2667,TRANSFER,769.54,2017-02-16 00:00:00+00:00,False,-1
83331,9463,9975,TRANSFER,998.32,2017-02-16 00:00:00+00:00,False,-1
83334,8649,8436,TRANSFER,317.49,2017-02-16 00:00:00+00:00,False,-1
83335,9473,6545,TRANSFER,442.41,2017-02-16 00:00:00+00:00,False,-1
83339,9198,715,TRANSFER,548.23,2017-02-16 00:00:00+00:00,False,-1
83340,8853,1545,TRANSFER,387.37,2017-02-16 00:00:00+00:00,False,-1
83343,8370,9996,TRANSFER,573.8,2017-02-16 00:00:00+00:00,False,-1
83347,9114,1291,TRANSFER,529.06,2017-02-16 00:00:00+00:00,False,-1
83349,9197,6494,TRANSFER,931.06,2017-02-16 00:00:00+00:00,False,-1
83351,8044,9997,TRANSFER,725.03,2017-02-16 00:00:00+00:00,False,-1
83354,8851,6794,TRANSFER,382.74,2017-02-16 00:00:00+00:00,False,-1
83357,9937,4798,TRANSFER,788.03,2017-02-16 00:00:00+00:00,False,-1
83359,8020,7755,TRANSFER,189.77,2017-02-16 00:00:00+00:00,False,-1
83360,9987,4839,TRANSFER,328.43,2017-02-16 00:00:00+00:00,False,-1
83361,9987,7755,TRANSFER,598.17,2017-02-16 00:00:00+00:00,False,-1
83362,9987,4385,TRANSFER,605.97,2017-02-16 00:00:00+00:00,False,-1
83363,9987,5042,TRANSFER,733.82,2017-02-16 00:00:00+00:00,False,-1
83364,9987,7125,TRANSFER,296.98,2017-02-16 00:00:00+00:00,False,-1
83365,9987,8920,TRANSFER,974.07,2017-02-16 00:00:00+00:00,False,-1
83366,9987,9669,TRANSFER,394.0,2017-02-16 00:00:00+00:00,False,-1
83367,9987,3329,TRANSFER,677.75,2017-02-16 00:00:00+00:00,False,-1
83368,9987,6403,TRANSFER,864.58,2017-02-16 00:00:00+00:00,False,-1
83369,9987,4737,TRANSFER,373.04,2017-02-16 00:00:00+00:00,False,-1
83370,9987,9939,TRANSFER,362.78,2017-02-16 00:00:00+00:00,False,-1
83371,9987,6726,TRANSFER,726.2,2017-02-16 00:00:00+00:00,False,-1
83372,9987,5672,TRANSFER,643.73,2017-02-16 00:00:00+00:00,False,-1
83373,9987,5880,TRANSFER,453.09,2017-02-16 00:00:00+00:00,False,-1
83374,9987,4628,TRANSFER,174.16,2017-02-16 00:00:00+00:00,False,-1
83375,9987,1595,TRANSFER,137.96,2017-02-16 00:00:00+00:00,False,-1
83376,9987,9917,TRANSFER,275.96,2017-02-16 00:00:00+00:00,False,-1
83377,9987,8803,TRANSFER,106.06,2017-02-16 00:00:00+00:00,False,-1
83378,9987,8648,TRANSFER,539.92,2017-02-16 00:00:00+00:00,False,-1
83379,9987,8969,TRANSFER,884.76,2017-02-16 00:00:00+00:00,False,-1
83380,9987,3516,TRANSFER,848.18,2017-02-16 00:00:00+00:00,False,-1
83381,9116,4113,TRANSFER,832.08,2017-02-16 00:00:00+00:00,False,-1
83382,8894,518,TRANSFER,112.85,2017-02-16 00:00:00+00:00,False,-1
83391,9478,676,TRANSFER,326.11,2017-02-16 00:00:00+00:00,False,-1
83397,8157,794,TRANSFER,576.27,2017-02-16 00:00:00+00:00,False,-1
83401,9840,4712,TRANSFER,816.89,2017-02-16 00:00:00+00:00,False,-1
83403,9642,6422,TRANSFER,644.52,2017-02-16 00:00:00+00:00,False,-1
83409,9222,5283,TRANSFER,762.31,2017-02-16 00:00:00+00:00,False,-1
83420,8081,9080,TRANSFER,787.35,2017-02-16 00:00:00+00:00,False,-1
83424,8264,8528,TRANSFER,819.73,2017-02-16 00:00:00+00:00,False,-1
83425,9839,6998,TRANSFER,440.13,2017-02-16 00:00:00+00:00,False,-1
83426,9839,8635,TRANSFER,849.22,2017-02-16 00:00:00+00:00,False,-1
83427,9839,6898,TRANSFER,294.1,2017-02-16 00:00:00+00:00,False,-1
83428,9839,4138,TRANSFER,672.79,2017-02-16 00:00:00+00:00,False,-1
83429,9839,4461,TRANSFER,853.4,2017-02-16 00:00:00+00:00,False,-1
83430,8306,738,TRANSFER,791.82,2017-02-16 00:00:00+00:00,False,-1
83436,8248,9894,TRANSFER,148.72,2017-02-16 00:00:00+00:00,False,-1
83440,8953,2956,TRANSFER,103.69,2017-02-16 00:00:00+00:00,False,-1
83446,9980,4691,TRANSFER,670.33,2017-02-16 00:00:00+00:00,False,-1
83447,8942,8415,TRANSFER,596.08,2017-02-16 00:00:00+00:00,False,-1
83454,9570,5502,TRANSFER,781.15,2017-02-16 00:00:00+00:00,False,-1
83455,8618,6555,TRANSFER,851.57,2017-02-16 00:00:00+00:00,False,-1
83456,9975,4521,TRANSFER,410.95,2017-02-16 00:00:00+00:00,False,-1
83460,9517,4151,TRANSFER,340.6,2017-02-16 00:00:00+00:00,False,-1
83462,9579,6667,TRANSFER,918.06,2017-02-16 00:00:00+00:00,False,-1
83465,8839,1884,TRANSFER,546.37,2017-02-16 00:00:00+00:00,False,-1
83479,9483,2360,TRANSFER,289.69,2017-02-17 00:00:00+00:00,False,-1
83483,9664,6453,TRANSFER,101.98,2017-02-17 00:00:00+00:00,False,-1
83487,9759,4816,TRANSFER,388.17,2017-02-17 00:00:00+00:00,False,-1
83488,9759,6715,TRANSFER,741.3,2017-02-17 00:00:00+00:00,False,-1
83489,9759,8250,TRANSFER,951.68,2017-02-17 00:00:00+00:00,False,-1
83490,9759,4952,TRANSFER,295.49,2017-02-17 00:00:00+00:00,False,-1
83500,8992,6646,TRANSFER,953.55,2017-02-17 00:00:00+00:00,False,-1
83502,8140,9871,TRANSFER,105.18,2017-02-17 00:00:00+00:00,False,-1
83508,9983,4478,TRANSFER,359.92,2017-02-17 00:00:00+00:00,False,-1
83509,9614,9703,TRANSFER,129.27,2017-02-17 00:00:00+00:00,False,-1
83510,9614,2918,TRANSFER,195.71,2017-02-17 00:00:00+00:00,False,-1
83511,9614,8071,TRANSFER,713.13,2017-02-17 00:00:00+00:00,False,-1
83513,8141,9555,TRANSFER,668.39,2017-02-17 00:00:00+00:00,False,-1
83515,8239,9792,TRANSFER,779.88,2017-02-17 00:00:00+00:00,False,-1
83517,9974,4766,TRANSFER,855.83,2017-02-17 00:00:00+00:00,False,-1
83518,8235,1806,TRANSFER,952.97,2017-02-17 00:00:00+00:00,False,-1
83519,9466,9963,TRANSFER,585.63,2017-02-17 00:00:00+00:00,False,-1
83525,8094,2396,TRANSFER,152.23,2017-02-17 00:00:00+00:00,False,-1
83527,9982,4474,TRANSFER,405.1,2017-02-17 00:00:00+00:00,False,-1
83528,9617,2299,TRANSFER,231.51,2017-02-17 00:00:00+00:00,False,-1
83529,9617,7468,TRANSFER,440.15,2017-02-17 00:00:00+00:00,False,-1
83530,9617,971,TRANSFER,415.76,2017-02-17 00:00:00+00:00,False,-1
83532,9947,9686,TRANSFER,435.59,2017-02-17 00:00:00+00:00,False,-1
83533,9947,2405,TRANSFER,272.6,2017-02-17 00:00:00+00:00,False,-1
83534,9947,9848,TRANSFER,686.04,2017-02-17 00:00:00+00:00,False,-1
83535,9947,5834,TRANSFER,347.0,2017-02-17 00:00:00+00:00,False,-1
83536,9947,9997,TRANSFER,383.04,2017-02-17 00:00:00+00:00,False,-1
83537,9947,9988,TRANSFER,154.13,2017-02-17 00:00:00+00:00,False,-1
83538,9947,8910,TRANSFER,713.5,2017-02-17 00:00:00+00:00,False,-1
83539,9947,9797,TRANSFER,924.39,2017-02-17 00:00:00+00:00,False,-1
83540,9947,7727,TRANSFER,976.82,2017-02-17 00:00:00+00:00,False,-1
83541,9947,8084,TRANSFER,214.54,2017-02-17 00:00:00+00:00,False,-1
83542,9947,8329,TRANSFER,415.82,2017-02-17 00:00:00+00:00,False,-1
83543,9084,40,TRANSFER,442.76,2017-02-17 00:00:00+00:00,False,-1
83562,8388,6698,TRANSFER,719.62,2017-02-17 00:00:00+00:00,False,-1
83563,9738,6472,TRANSFER,831.38,2017-02-17 00:00:00+00:00,False,-1
83564,9331,8128,TRANSFER,235.67,2017-02-17 00:00:00+00:00,False,-1
83565,9094,1548,TRANSFER,364.63,2017-02-17 00:00:00+00:00,False,-1
83573,9554,8093,TRANSFER,373.24,2017-02-17 00:00:00+00:00,False,-1
83575,9704,3732,TRANSFER,997.06,2017-02-17 00:00:00+00:00,False,-1
83576,9704,3840,TRANSFER,408.87,2017-02-17 00:00:00+00:00,False,-1
83577,9704,9337,TRANSFER,467.87,2017-02-17 00:00:00+00:00,False,-1
83578,9704,9998,TRANSFER,807.1,2017-02-17 00:00:00+00:00,False,-1
83585,9262,7519,TRANSFER,242.21,2017-02-17 00:00:00+00:00,False,-1
83588,8819,1828,TRANSFER,404.6,2017-02-17 00:00:00+00:00,False,-1
83602,8882,2235,TRANSFER,787.25,2017-02-17 00:00:00+00:00,False,-1
83603,8854,480,TRANSFER,201.26,2017-02-17 00:00:00+00:00,False,-1
83605,8028,9593,TRANSFER,271.85,2017-02-17 00:00:00+00:00,False,-1
83610,9462,400,TRANSFER,811.19,2017-02-17 00:00:00+00:00,False,-1
83612,9156,367,TRANSFER,559.03,2017-02-17 00:00:00+00:00,False,-1
83617,8862,8409,TRANSFER,606.27,2017-02-17 00:00:00+00:00,False,-1
83623,8834,2828,TRANSFER,273.82,2017-02-17 00:00:00+00:00,False,-1
83627,8868,6739,TRANSFER,581.38,2017-02-17 00:00:00+00:00,False,-1
83629,9042,8573,TRANSFER,853.94,2017-02-17 00:00:00+00:00,False,-1
83632,8308,8389,TRANSFER,764.94,2017-02-17 00:00:00+00:00,False,-1
83635,9014,2475,TRANSFER,382.33,2017-02-17 00:00:00+00:00,False,-1
83640,9093,2527,TRANSFER,330.81,2017-02-17 00:00:00+00:00,False,-1
83642,9988,4606,TRANSFER,154.0,2017-02-17 00:00:00+00:00,False,-1
83645,9402,9583,TRANSFER,370.93,2017-02-17 00:00:00+00:00,False,-1
83647,9351,6290,TRANSFER,376.18,2017-02-17 00:00:00+00:00,False,-1
83651,9798,9554,TRANSFER,995.35,2017-02-17 00:00:00+00:00,False,-1
83652,9798,31,TRANSFER,401.88,2017-02-17 00:00:00+00:00,False,-1
83653,9798,7576,TRANSFER,132.58,2017-02-17 00:00:00+00:00,False,-1
83654,9798,3833,TRANSFER,628.34,2017-02-17 00:00:00+00:00,False,-1
83655,9798,6481,TRANSFER,384.48,2017-02-17 00:00:00+00:00,False,-1
83666,8238,9802,TRANSFER,896.46,2017-02-17 00:00:00+00:00,False,-1
83667,8283,743,TRANSFER,658.2,2017-02-17 00:00:00+00:00,False,-1
83675,9985,4700,TRANSFER,801.5,2017-02-17 00:00:00+00:00,False,-1
83678,9920,4667,TRANSFER,935.56,2017-02-17 00:00:00+00:00,False,-1
83681,9995,7458,TRANSFER,297.93,2017-02-17 00:00:00+00:00,False,-1
83682,9995,9654,TRANSFER,202.19,2017-02-17 00:00:00+00:00,False,-1
83683,9995,5412,TRANSFER,780.89,2017-02-17 00:00:00+00:00,False,-1
83684,9995,6514,TRANSFER,765.54,2017-02-17 00:00:00+00:00,False,-1
83685,9995,7845,TRANSFER,390.31,2017-02-17 00:00:00+00:00,False,-1
83686,9995,8760,TRANSFER,600.68,2017-02-17 00:00:00+00:00,False,-1
83687,9995,9155,TRANSFER,380.02,2017-02-17 00:00:00+00:00,False,-1
83688,9995,6980,TRANSFER,312.34,2017-02-17 00:00:00+00:00,False,-1
83689,9995,9888,TRANSFER,956.98,2017-02-17 00:00:00+00:00,False,-1
83690,9995,6666,TRANSFER,827.94,2017-02-17 00:00:00+00:00,False,-1
83691,9995,6874,TRANSFER,790.1,2017-02-17 00:00:00+00:00,False,-1
83692,9995,7952,TRANSFER,175.5,2017-02-17 00:00:00+00:00,False,-1
83693,9995,3137,TRANSFER,132.93,2017-02-17 00:00:00+00:00,False,-1
83694,9995,9921,TRANSFER,881.0,2017-02-17 00:00:00+00:00,False,-1
83695,9995,3981,TRANSFER,608.88,2017-02-17 00:00:00+00:00,False,-1
83696,9995,9468,TRANSFER,986.31,2017-02-17 00:00:00+00:00,False,-1
83697,9995,9905,TRANSFER,421.51,2017-02-17 00:00:00+00:00,False,-1
83698,9995,9453,TRANSFER,181.14,2017-02-17 00:00:00+00:00,False,-1
83699,9995,1018,TRANSFER,168.62,2017-02-17 00:00:00+00:00,False,-1
83700,9995,8310,TRANSFER,909.12,2017-02-17 00:00:00+00:00,False,-1
83701,9995,9778,TRANSFER,879.93,2017-02-17 00:00:00+00:00,False,-1
83702,9995,3725,TRANSFER,300.15,2017-02-17 00:00:00+00:00,False,-1
83703,9995,9997,TRANSFER,393.61,2017-02-17 00:00:00+00:00,False,-1
83704,9995,8382,TRANSFER,476.12,2017-02-17 00:00:00+00:00,False,-1
83705,9995,2591,TRANSFER,255.74,2017-02-17 00:00:00+00:00,False,-1
83706,9995,3062,TRANSFER,133.87,2017-02-17 00:00:00+00:00,False,-1
83707,9995,9797,TRANSFER,284.2,2017-02-17 00:00:00+00:00,False,-1
83708,8247,7352,TRANSFER,893.36,2017-02-17 00:00:00+00:00,False,-1
83711,9265,1387,TRANSFER,781.66,2017-02-17 00:00:00+00:00,False,-1
83715,9324,4764,TRANSFER,817.9,2017-02-17 00:00:00+00:00,False,-1
83717,9955,4432,TRANSFER,663.59,2017-02-17 00:00:00+00:00,False,-1
83718,9941,4656,TRANSFER,635.24,2017-02-17 00:00:00+00:00,False,-1
83719,8147,7972,TRANSFER,1009.82,2017-02-17 00:00:00+00:00,False,-1
83727,9223,8783,TRANSFER,325.92,2017-02-17 00:00:00+00:00,False,-1
83728,8833,1647,TRANSFER,552.99,2017-02-17 00:00:00+00:00,False,-1
83729,8146,9422,TRANSFER,376.92,2017-02-17 00:00:00+00:00,False,-1
83730,8001,9277,TRANSFER,516.21,2017-02-17 00:00:00+00:00,False,-1
83735,9975,4795,TRANSFER,133.24,2017-02-17 00:00:00+00:00,False,-1
83737,9544,9961,TRANSFER,702.85,2017-02-17 00:00:00+00:00,False,-1
83738,9802,2876,TRANSFER,176.56,2017-02-17 00:00:00+00:00,False,-1
83739,9802,9787,TRANSFER,165.94,2017-02-17 00:00:00+00:00,False,-1
83740,9802,8627,TRANSFER,413.34,2017-02-17 00:00:00+00:00,False,-1
83741,9802,6348,TRANSFER,778.9,2017-02-17 00:00:00+00:00,False,-1
83742,9802,9451,TRANSFER,144.15,2017-02-17 00:00:00+00:00,False,-1
83744,9963,4753,TRANSFER,592.34,2017-02-17 00:00:00+00:00,False,-1
83745,8100,9963,TRANSFER,627.11,2017-02-17 00:00:00+00:00,False,-1
83746,9012,573,TRANSFER,440.97,2017-02-17 00:00:00+00:00,False,-1
83752,9511,4642,TRANSFER,528.01,2017-02-17 00:00:00+00:00,False,-1
83757,9746,8325,TRANSFER,448.99,2017-02-17 00:00:00+00:00,False,-1
83758,9746,9477,TRANSFER,556.55,2017-02-17 00:00:00+00:00,False,-1
83759,9746,9362,TRANSFER,670.13,2017-02-17 00:00:00+00:00,False,-1
83760,9746,2726,TRANSFER,364.7,2017-02-17 00:00:00+00:00,False,-1
83764,9781,4549,TRANSFER,473.63,2017-02-17 00:00:00+00:00,False,-1
83770,9997,4528,TRANSFER,762.86,2017-02-17 00:00:00+00:00,False,-1
83775,8257,1415,TRANSFER,120.8,2017-02-17 00:00:00+00:00,False,-1
83778,8361,9440,TRANSFER,913.3,2017-02-17 00:00:00+00:00,False,-1
83780,9153,1193,TRANSFER,469.67,2017-02-17 00:00:00+00:00,False,-1
83781,9381,592,TRANSFER,896.77,2017-02-17 00:00:00+00:00,False,-1
83785,9050,1428,TRANSFER,981.27,2017-02-17 00:00:00+00:00,False,-1
83787,9015,1285,TRANSFER,218.51,2017-02-17 00:00:00+00:00,False,-1
83792,8347,6734,TRANSFER,213.02,2017-02-17 00:00:00+00:00,False,-1
83793,9840,9992,TRANSFER,902.42,2017-02-17 00:00:00+00:00,False,-1
83794,9840,9887,TRANSFER,510.16,2017-02-17 00:00:00+00:00,False,-1
83795,9840,3943,TRANSFER,329.92,2017-02-17 00:00:00+00:00,False,-1
83796,9840,5636,TRANSFER,346.02,2017-02-17 00:00:00+00:00,False,-1
83797,9840,9682,TRANSFER,687.52,2017-02-17 00:00:00+00:00,False,-1
83798,9840,7609,TRANSFER,890.42,2017-02-17 00:00:00+00:00,False,-1
83804,8302,6604,TRANSFER,740.63,2017-02-17 00:00:00+00:00,False,-1
83807,9384,4731,TRANSFER,902.08,2017-02-17 00:00:00+00:00,False,-1
83810,9498,6949,TRANSFER,566.71,2017-02-17 00:00:00+00:00,False,-1
83818,9829,6496,TRANSFER,815.96,2017-02-17 00:00:00+00:00,False,-1
83822,9830,9459,TRANSFER,311.43,2017-02-17 00:00:00+00:00,False,-1
83823,9830,3364,TRANSFER,185.54,2017-02-17 00:00:00+00:00,False,-1
83824,9830,4181,TRANSFER,562.21,2017-02-17 00:00:00+00:00,False,-1
83825,9830,1939,TRANSFER,997.0,2017-02-17 00:00:00+00:00,False,-1
83826,9830,4250,TRANSFER,761.88,2017-02-17 00:00:00+00:00,False,-1
83827,8091,8550,TRANSFER,862.51,2017-02-17 00:00:00+00:00,False,-1
83838,8218,9999,TRANSFER,922.52,2017-02-17 00:00:00+00:00,False,-1
83848,9395,9242,TRANSFER,501.2,2017-02-17 00:00:00+00:00,False,-1
83852,9858,1073,TRANSFER,196.18,2017-02-17 00:00:00+00:00,False,-1
83853,9858,8130,TRANSFER,558.3,2017-02-17 00:00:00+00:00,False,-1
83854,9858,9713,TRANSFER,730.03,2017-02-17 00:00:00+00:00,False,-1
83855,9858,9195,TRANSFER,141.37,2017-02-17 00:00:00+00:00,False,-1
83856,9858,8013,TRANSFER,432.67,2017-02-17 00:00:00+00:00,False,-1
83857,9858,1107,TRANSFER,209.43,2017-02-17 00:00:00+00:00,False,-1
83867,9356,6407,TRANSFER,995.25,2017-02-17 00:00:00+00:00,False,-1
83875,8331,1974,TRANSFER,202.2,2017-02-17 00:00:00+00:00,False,-1
83879,8382,7541,TRANSFER,919.64,2017-02-17 00:00:00+00:00,False,-1
83880,8256,1097,TRANSFER,828.91,2017-02-17 00:00:00+00:00,False,-1
83884,9903,4537,TRANSFER,904.68,2017-02-17 00:00:00+00:00,False,-1
83889,9774,1303,TRANSFER,482.29,2017-02-17 00:00:00+00:00,False,-1
83890,9774,9989,TRANSFER,307.49,2017-02-17 00:00:00+00:00,False,-1
83891,9774,9210,TRANSFER,556.17,2017-02-17 00:00:00+00:00,False,-1
83892,9774,3916,TRANSFER,423.78,2017-02-17 00:00:00+00:00,False,-1
83893,8252,745,TRANSFER,198.79,2017-02-17 00:00:00+00:00,False,-1
83898,9889,4789,TRANSFER,383.67,2017-02-17 00:00:00+00:00,False,-1
83920,8126,6382,TRANSFER,392.34,2017-02-17 00:00:00+00:00,False,-1
83926,9530,5787,TRANSFER,668.32,2017-02-17 00:00:00+00:00,False,-1
83930,9724,4634,TRANSFER,617.17,2017-02-17 00:00:00+00:00,False,-1
83932,9200,8795,TRANSFER,927.51,2017-02-17 00:00:00+00:00,False,-1
83937,9675,9032,TRANSFER,915.0,2017-02-17 00:00:00+00:00,False,-1
83938,9675,7110,TRANSFER,774.24,2017-02-17 00:00:00+00:00,False,-1
83939,9675,3662,TRANSFER,685.15,2017-02-17 00:00:00+00:00,False,-1
83940,9675,7949,TRANSFER,272.09,2017-02-17 00:00:00+00:00,False,-1
83944,9989,4173,TRANSFER,463.68,2017-02-17 00:00:00+00:00,False,-1
83945,9989,8144,TRANSFER,299.83,2017-02-17 00:00:00+00:00,False,-1
83946,9989,9761,TRANSFER,541.37,2017-02-17 00:00:00+00:00,False,-1
83947,9989,6618,TRANSFER,180.05,2017-02-17 00:00:00+00:00,False,-1
83948,9989,8489,TRANSFER,383.21,2017-02-17 00:00:00+00:00,False,-1
83949,9989,5577,TRANSFER,368.27,2017-02-17 00:00:00+00:00,False,-1
83950,9989,9856,TRANSFER,266.39,2017-02-17 00:00:00+00:00,False,-1
83951,9989,4517,TRANSFER,566.95,2017-02-17 00:00:00+00:00,False,-1
83952,9989,6909,TRANSFER,951.69,2017-02-17 00:00:00+00:00,False,-1
83953,9989,9955,TRANSFER,784.49,2017-02-17 00:00:00+00:00,False,-1
